class,P,R
02876657,0.35864978902953837,1
02876657,0.3582718651211813,1
02876657,0.3578947368421021,1
02876657,0.3575184016824406,1
02876657,0.3571428571428583,1
02876657,0.35676810073452414,1
02876657,0.3563941299790369,1
02876657,0.3560209424083778,1
02876657,0.3556485355648534,1
02876657,0.35527690700104414,1
02876657,0.3549060542797512,1
02876657,0.3545359749739286,1
02876657,0.3541666666666684,1
02876657,0.35379812695109103,1
02876657,0.35343035343035445,1
02876657,0.3530633437175507,1
02876657,0.35269709543568617,1
02876657,0.3523316062176176,1
02876657,0.3519668737060044,1
02876657,0.3516028955532564,1
02876657,0.3512396694214883,1
02876657,0.35087719298245484,1
02876657,0.35051546391752797,1
02876657,0.350154479917609,1
02876657,0.3497942386831283,1
02876657,0.34943473792394575,1
02876657,0.3490759753593416,1
02876657,0.3487179487179477,1
02876657,0.34836065573770647,1
02876657,0.34800409416581524,1
02876657,0.34764826175869223,1
02876657,0.34729315628192103,1
02876657,0.34693877551020663,1
02876657,0.34658511722732016,1
02876657,0.34623217922606747,1
02876657,0.3458799593082383,1
02876657,0.34552845528455145,1
02876657,0.34517766497461727,1
02876657,0.3448275862068935,1
02876657,0.3444782168186433,1
02876657,0.34412955465586853,1
02876657,0.34378159757330845,1
02876657,0.3434343434343419,1
02876657,0.3430877901109994,1
02876657,0.34274193548387166,1
02876657,0.3423967774420933,1
02876657,0.3420523138833004,1
02876657,0.3417085427135655,1
02876657,0.3413654618473887,1
02876657,0.34102306920762265,1
02876657,0.3406813627254488,1
02876657,0.3403403403403434,1
02876657,0.3400000000000024,1
04401088,1,0.0030959752321981565
04401088,0.8421052631578948,0.005214274075281102
04401088,0.7966976264189884,0.007399668356832759
04401088,0.7685758513931888,0.009517967199915694
04401088,0.7535603715170285,0.011665021230913803
04401088,0.7404540763673891,0.013754564886081613
04401088,0.7350729765590457,0.015930374104994836
04401088,0.736842105263158,0.018249959263483852
04401088,0.7320261437908486,0.020397013294481972
04401088,0.7287925696594428,0.022563237450756852
04401088,0.7230509428651832,0.02462402591800951
04401088,0.7247162022703817,0.026924440951221738
04401088,0.7192188616337222,0.028946889167920722
04401088,0.7136222910216713,0.03093099713406625
04401088,0.7120743034055728,0.033068466102425954
04401088,0.7113003095975232,0.03523469025870083
04401088,0.7091604443635035,0.037324233913868576
04401088,0.7081183350533201,0.03946170288222833
04401088,0.7053935147466177,0.04149373616156579
04401088,0.704179566563467,0.043602449942010416
04401088,0.7032286598850062,0.04572074878509326
04401088,0.7030678300028144,0.04788697294136824
04401088,0.7019787319962315,0.04998610165917436
04401088,0.7012383900928792,0.052104400502257404
04401088,0.7006811145510835,0.05423228440797869
04401088,0.6995713265063115,0.05631224300050795
04401088,0.6990024079807353,0.05843054184359096
04401088,0.6961521450685534,0.060347554371267834
04401088,0.6960606384114444,0.06249460840226587
04401088,0.6951496388028903,0.06456498193215691
04401088,0.6935983221811653,0.06656826002357927
04401088,0.692530959752322,0.06860987836555514
04401088,0.689370485036119,0.07043104026684815
04401088,0.6883081405936976,0.07245348848354727
04401088,0.6867757629367534,0.07441842632441598
04401088,0.6857585139318887,0.07643128947847667
04401088,0.684796251359719,0.0784441526325374
04401088,0.6833143229591006,0.08038992034812938
04401088,0.6822259268079686,0.08237402831427507
04401088,0.6801083591331267,0.08422394540348324
04401088,0.6792267613078614,0.0862176384322671
04401088,0.6786819991154353,0.0882496717116046
04401088,0.6783785729714167,0.09031046017885727
04401088,0.6778074866310162,0.09233290839555637
04401088,0.6769865841073268,0.0943170163617019
04401088,0.6769417149010646,0.09640656001686973
04401088,0.6766352677689208,0.09845776342148403
04401088,0.676019091847266,0.10046104151290636
04401088,0.6762494471472802,0.10258892541862763
04401088,0.6760371517027858,0.10464971388588026
04401088,0.6746797790323551,0.10652838616300363
04401088,0.6746844486782564,0.10861792981817145
04401088,0.673871137332788,0.11057328259640169
04401088,0.6738906088751291,0.11266282625156962
04401088,0.6741908246552208,0.11480029521992935
04401088,0.6739827509951349,0.11685149862454365
04401088,0.6733474553256196,0.11882602152805076
04401088,0.6716664887370561,0.12060884317879021
04401088,0.6703048748491367,0.1224395901427217
04401088,0.6691434468524263,0.12429909229456824
04401088,0.6677155763081765,0.1261010840705846
04401088,0.6669329871167483,0.12801809659826122
04401088,0.666470096810653,0.1299926195017685
04401088,0.6664086687306502,0.13204382290638264
04401088,0.6660633484162899,0.13403751593516663
04401088,0.6661037620789944,0.1361078894650575
04401088,0.6661429693637079,0.13817826299494856
04401088,0.6653159715898742,0.14006652033471043
04401088,0.6646026831785362,0.14197394779974898
04401088,0.6641309155241043,0.14392930057797934
04401088,0.6642829110888241,0.14601884423314707
04401088,0.6647316821465422,0.14817548332678354
04401088,0.6651257474871717,0.15032253735778173
04401088,0.6655091624131872,0.15246959138877972
04401088,0.6652631578947363,0.15447286948020195
04401088,0.6655532018901748,0.1566007533859234
04401088,0.666358409392465,0.1588532431059438
04401088,0.666785742637135,0.16101946726221866
04401088,0.6668495512795402,0.16309942585474801
04401088,0.6669504643962845,0.16518896950991577
04401088,0.6670488858311362,0.1672785131650836
04401088,0.6671071509476715,0.1693584717576128
04401088,0.6661568876123691,0.1711796336589059
04401088,0.6659663865546214,0.17319249681296695
04401088,0.6651611728282641,0.1750424139021751
04401088,0.6648066815465475,0.1770073517430439
04401088,0.6644959254119072,0.17898187464655083
04401088,0.6640866873065008,0.18092764236214276
04401088,0.6635822868473246,0.18284465488981944
04401088,0.6632610939112475,0.18480959273068825
04401088,0.6634913074541561,0.18692789157377104
04401088,0.6634136492125461,0.18895992485310864
04401088,0.6629048903092638,0.19086735231814728
04401088,0.6632303537316377,0.19301440634914552
04401088,0.6633534300146658,0.19510395000431305
04401088,0.6626999484004129,0.19696345215615976
04401088,0.6624748651495314,0.19894756012230536
04401088,0.6620964175143738,0.200883742775259
04401088,0.6612252556524993,0.20266656442599848
04401088,0.6607430340557274,0.2045644068283986
04401088,0.6595959905588084,0.20625137785275438
04401088,0.6587142596976874,0.20801502937821703
04401088,0.6580299978959391,0.20983619127950995
04401088,0.6580138128125755,0.2118682245588476
04401088,0.6577325667108944,0.21381399227443962
04401088,0.6571061393772994,0.2156447392383711
04401088,0.6559706027024683,0.21730295507481182
04401088,0.6561747506019954,0.21940208379261797
04401088,0.6559491010310452,0.22135743657084825
04401088,0.6558682803264841,0.22336071466227025
04401088,0.6557610241820765,0.2253544076910543
04401088,0.6552963290579394,0.22722349490553928
04401088,0.6552234307789261,0.22922677299696154
04401088,0.6552061267720386,0.23124922121366062
04401088,0.6550275945618539,0.2332141590545293
04401088,0.6546920038432806,0.23512158651956797
04401088,0.6541504591040189,0.23695233348349917
04401088,0.6534344335414808,0.2387159850089618
04401088,0.653094674402268,0.24061382741136214
04401088,0.652966976264191,0.24258835031486925
04401088,0.6526878694061365,0.24450536284254626
04401088,0.6522103233010209,0.24634569486911626
04401088,0.651916735885625,0.2482531223341548
04401088,0.6521272345950268,0.250352251051961
04401088,0.6521114551083598,0.2523651142060219
04401088,0.6528330630497803,0.2546655292392335
04401088,0.6528119743545977,0.2566783923932943
04401088,0.6522832817337462,0.25848996923194895
04401088,0.6522187822497414,0.2604836622607331
04401088,0.6520600142891173,0.26243901503896333
04401088,0.6521163708552928,0.26448063338093913
04401088,0.6524533258279386,0.2666372724745757
04401088,0.6525989897343974,0.2687172310671052
04401088,0.6525576452104805,0.27072050915852724
04401088,0.65150785460383,0.2723020444938607
04401088,0.6509060280458921,0.27406569601932335
04401088,0.6502677905584056,0.27581017741950925
04401088,0.6500426257459518,0.2777271899471863
04401088,0.6493975098558922,0.27946208628473374
04401088,0.6491375497567444,0.2813599286871341
04401088,0.6486836615945366,0.2831715055257889
04401088,0.6481053503684647,0.28492557198861335
04401088,0.647448526705493,0.2866412982008842
04401088,0.6468653250773999,0.2883857796010703
04401088,0.6466958471228779,0.29031237719138536
04401088,0.6460409686585525,0.2920185183410176
04401088,0.645289694825299,0.29367673417745793
04401088,0.6442347920676098,0.29519117407432255
04401088,0.6437342863673206,0.29695482559978537
04401088,0.6434262125902986,0.2988047426889936
04401088,0.6432042318495902,0.30069300002875515
04401088,0.6429444353918858,0.3025620872432402
04401088,0.6424452133794691,0.30431615370606424
04401088,0.6419524747698124,0.3060702201688889
04401088,0.6413063018076504,0.3077476061306062
04401088,0.6408470270699366,0.30951125765606885
04401088,0.6402752854410293,0.3112173988057012
04401088,0.6396715914880273,0.31290436983005687
04401088,0.6391144342543379,0.3146105109796893
04401088,0.6388931888544899,0.3164795981941744
04401088,0.638790069803666,0.31840619578448925
04401088,0.6385162252035312,0.320246527811059
04401088,0.6385306463560562,0.3222306357772046
04401088,0.6384127463565666,0.3241476483048816
04401088,0.6382212215029558,0.3260263205820052
04401088,0.6381439068969381,0.3279625032349589
04401088,0.6380489794405004,0.32988910082527445
04401088,0.63780775468082,0.33173901791448257
04401088,0.6376060234121678,0.33360810512896755
04401088,0.6376434164997273,0.33560179815775126
04401088,0.637137218691723,0.33730793930738356
04401088,0.6366009071927429,0.3389949103317392
04401088,0.6364108162279213,0.3408639975462241
04401088,0.6357958791502081,0.3425030432573876
04401088,0.635382574082264,0.3442475246575737
04401088,0.6351850548831977,0.3461070268094204
04401088,0.6352521383218769,0.34811030490084205
04401088,0.6349706056284142,0.34992188173949684
04401088,0.6349516578169051,0.35187723451772723
04401088,0.6347953216374272,0.3537559067948503
04401088,0.6345893984229338,0.3556058238840584
04401088,0.634385738100909,0.35745574097326666
04401088,0.6339812888054276,0.3591906373108144
04401088,0.6338336249831743,0.3610693095879377
04401088,0.6332691824951888,0.3627083552991017
04401088,0.6331102899563891,0.36457744251358687
04401088,0.6328040926474721,0.3663602641643266
04401088,0.6323364732231089,0.3680472351886823
04401088,0.631906563795109,0.3697533763383148
04401088,0.6311552875998043,0.37126781623517946
04401088,0.6306225989982659,0.3729068619463431
04401088,0.6302405830753357,0.3746321732212525
04401088,0.6298144018992938,0.37632872930824635
04401088,0.6296319938718834,0.37816906133481637
04401088,0.6292926887354126,0.3799135427350025
04401088,0.629130599608265,0.3817634598242107
04401088,0.6287501375115906,0.3834791860364812
04401088,0.6287644244300593,0.3854345388147111
04401088,0.6282807224979391,0.387083169588513
04401088,0.6283126934984511,0.389048107429382
04401088,0.6279438719714127,0.39076383364165296
04401088,0.6274560892621764,0.3924028793528166
04401088,0.6269731122939196,0.3940419250639799
04401088,0.6268135737267039,0.39588225709054964
04401088,0.6263535452691986,0.3975308878643514
04401088,0.6259731281373052,0.3992274439513455
04401088,0.6255216045228155,0.40087607472514764
04401088,0.6250297689926164,0.4024959503110348
04401088,0.6246315196942527,0.40417333627275204
04401088,0.6243402624207584,0.40591781767293844
04401088,0.6237729813801305,0.4074801828829953
04401088,0.6235177288393009,0.4092438344084581
04401088,0.6232794081309323,0.4110170709965591
04401088,0.6228407742831519,0.412656116707723
04401088,0.6226654186766505,0.4144676935463778
04401088,0.6224630202958374,0.41626010025975574
04401088,0.62216261716911,0.4179854115346649
04401088,0.6220353906893519,0.4198257435612347
04401088,0.6215134936454743,0.42139769383392967
04401088,0.6212496481846326,0.423142175234115
04401088,0.6211422887802417,0.4249920923233232
04401088,0.6210637882464516,0.4268611795378083
04401088,0.6211942412084026,0.42887404269186896
04401088,0.620881247235736,0.43058018384150104
04401088,0.6204196766425869,0.4321808893021112
04401088,0.6199073947231436,0.43374325451216794
04401088,0.6197542313934619,0.43555483135082246
04401088,0.6193715713432194,0.4372034621246244
04401088,0.6188840969621588,0.43877541239731954
04401088,0.6182527931080901,0.4402419269809925
04401088,0.6176403575784384,0.44171802662730386
04401088,0.6173134408028188,0.4433954125890209
04401088,0.6169893301797794,0.4450727985507386
04401088,0.6164695297822232,0.44660640857288036
04401088,0.6158619326790068,0.44807292315655306
04401088,0.6152201290864253,0.4495106825523112
04401088,0.614792752544056,0.45110180295028285
04401088,0.6144990503941518,0.45278877397463857
04401088,0.6140912211614438,0.4543894794352483
04401088,0.6136480908152733,0.45596142970794296
04401088,0.6132343306398775,0.4575525501059154
04401088,0.6129519228308978,0.45923952113027094
04401088,0.6128374676706287,0.4610510979689255
04401088,0.6121529716286864,0.46243134698885313
04401088,0.6118152524167558,0.4640703927000164
04401088,0.611467693624305,0.465699853348542
04401088,0.611035208884321,0.46726221855859834
04401088,0.6106811145510842,0.46888209414448495
04401088,0.6103422979845081,0.4705115547930106
04401088,0.6100309597523224,0.47216018556681255
04401088,0.6098454479296427,0.47390466696699834
04401088,0.6096491228070167,0.47563956330454643
04401088,0.6093442161553616,0.47728819407834827
04401088,0.6091026547378163,0.478984750165342
04401088,0.6086080252534454,0.4804800199369302
04401088,0.6083228521671827,0.4821382357733705
04401088,0.6080880847116646,0.4838347918603651
04401088,0.6079511363909081,0.4856080284484664
04401088,0.6076000812842913,0.48720873390907643
04401088,0.6071802810192909,0.48875192899385617
04401088,0.6070721089403701,0.4905443357072342
04401088,0.6065275447262073,0.491982095102992
04401088,0.6062343288325928,0.4936211408141555
04401088,0.6056149732620315,0.4949918047714446
04401088,0.6052806822828436,0.4965925102320548
04401088,0.6046346516445912,0.4979344190014283
04401088,0.6043645133984998,0.4995830497752304
04401088,0.6042812254516896,0.5013850415512474
04401088,0.6039568635123782,0.502985747011857
04401088,0.6036807705538364,0.5046247927230206
04401088,0.6032010784504126,0.506091307306694
04401088,0.6028045893279909,0.5076249173288354
04401088,0.602342961476087,0.5091010169751458
04401088,0.6020541908657435,0.5107208925610323
04401088,0.6021052631578944,0.512628320026071
04401088,0.6015951002826762,0.5140564943591903
04401088,0.6009880296408887,0.5153984031285649
04401088,0.6006303316479943,0.5169511832759824
04401088,0.6004860348213991,0.5186860796135302
04401088,0.5999226006191944,0.5200567435708194
04401088,0.599649636966605,0.5216766191567064
04401088,0.5991041433370663,0.523056868176634
04401088,0.5985187454189416,0.5243987769460078
04401088,0.5978611607726856,0.5256735902769127
04401088,0.5975123567432508,0.5272167853616929
04401088,0.5968628894325492,0.5284915986925975
04401088,0.5964768449099784,0.529996453526824
04401088,0.5960182318541456,0.5314342129225821
04401088,0.5957663342153464,0.5330540885084685
04401088,0.5955375253549693,0.534693134219632
04401088,0.5947783345568288,0.5358529267988765
04401088,0.5946392976801389,0.5375686530111471
04401088,0.5940891175942266,0.5389105617805214
04401088,0.5936058633979914,0.5403099809257255
04401088,0.5931153906700949,0.5416998150082912
04401088,0.5926282319471178,0.5430896490908572
04401088,0.5920609604820135,0.5444028026723162
04401088,0.5917260581378436,0.5459268276318193
04401088,0.5911034718411211,0.5471824708374473
04401088,0.5906191950464408,0.5485627198573744
04401088,0.5901895641977729,0.5499908941904936
04401088,0.5899063006171437,0.5515532594005502
04401088,0.5895227293627194,0.5530197739842232
04401088,0.5894166530878282,0.5547450852591322
04401088,0.5887935847332892,0.5559815583394829
04401088,0.5880835306258723,0.5571317658560896
04401088,0.5878218251126952,0.558703716128785
04401088,0.5871195368099381,0.5598539236453912
04401088,0.5864518520745037,0.5610328863499128
04401088,0.5857585139318885,0.5621830938665185
04401088,0.5849899953211946,0.563256620882018
04401088,0.5843057870921646,0.5644068283986242
04401088,0.5834380162019406,0.5653749197251006
04401088,0.582733529214569,0.5664963720537917
04401088,0.5821318000884557,0.5677136750088659
04401088,0.5813379315750291,0.5687392767111735
04401088,0.580588137629284,0.5698032186640345
04401088,0.5801059251903349,0.571125957308131
04401088,0.5793841047390744,0.5722090693862685
04401088,0.5787732198142416,0.5733976171534286
04401088,0.5780118245035347,0.574432803918374
04401088,0.5773224621656438,0.5755350861217879
04401088,0.5766565384504789,0.5766565384504789
04401088,0.5763960554982228,0.5781805634099815
04401088,0.5758323410335793,0.5793978663650566
04401088,0.575452525214154,0.5807972855102611
04401088,0.5749235474006118,0.5820433436532516
04401088,0.5741901381862116,0.5830785304181969
04401088,0.5739034695625176,0.5845642151271463
04401088,0.5734871939206309,0.5859157089591578
04401088,0.5730266665419547,0.5872192774779788
04401088,0.5723917341191389,0.5883407298066693
04401088,0.5718163984417849,0.5895196925111914
04401088,0.5714020874659353,0.5908616012805651
04401088,0.5710641837253363,0.5922801905510454
04401088,0.5707282913165264,0.5936987798215265
04401088,0.5702657761527231,0.5949831782150697
04401088,0.5696594427244575,0.5961142156063992
04401088,0.5690749518251635,0.597264423123006
04401088,0.568557639774175,0.5984817260780804
04401088,0.5679162543239235,0.5995648381562181
04401088,0.5675230387630585,0.6009067469255914
04401088,0.5673126393414507,0.6024403569477326
04401088,0.5671934624523012,0.604069817596257
04401088,0.5671108718086764,0.6057376184953368
04401088,0.5670913939046872,0.6074725148328838
04401088,0.5668311310570037,0.6089486144791957
04401088,0.5664567097256336,0.6103001083112073
04401088,0.5661287890212637,0.6116995274564118
04401088,0.5660327288810256,0.6133481582302142
04401088,0.5658313707849312,0.6148817682523561
04401088,0.5656223613847449,0.6164057932118592
04401088,0.5654233066418766,0.6179394032339999
04401088,0.5649105315632053,0.6191279510011595
04401088,0.5645227401561068,0.6204506896452571
04401088,0.5641719135909836,0.6218117685399076
04401088,0.5635368698563014,0.6228565403674914
04401088,0.5629399657540172,0.6239396524456285
04401088,0.5622860198176912,0.6249556690852972
04401088,0.561618507051943,0.6259525155996896
04401088,0.5611004862653625,0.6271123081789338
04401088,0.5606451943964565,0.6283391961966479
04401088,0.5600644781618607,0.6294223082747856
04401088,0.5594529309699589,0.6304670801023688
04401088,0.5588871453411934,0.6315597772431444
04401088,0.5583582872320629,0.6326908146344739
04401088,0.5578323111834719,0.6338218520258029
04401088,0.5571914120339205,0.6348186985401947
04401088,0.5566462785370889,0.6359209807436093
04401088,0.5561291942096898,0.6370520181349382
04401088,0.5556148973988799,0.6381830555262679
04401088,0.5551366556809484,0.6393524331681513
04401088,0.5544617734210946,0.6402917693067129
04401088,0.5537242760881441,0.6411544249441676
04401088,0.5532879256965942,0.6423621428366038
04401088,0.5528127264343585,0.6435219354158476
04401088,0.5522579267641727,0.6445858773687089
04401088,0.5516978721313088,0.6456402342589308
04401088,0.5512387985328835,0.646809611900814
04401088,0.55096138178263,0.6481898609207404
04401088,0.5505960361765917,0.6494646742516452
04401088,0.5499894639586339,0.650451935703399
04401088,0.5493537252746367,0.6514008569045993
04401088,0.5489147961816305,0.652579819609121
04401088,0.5484298982750994,0.6537012719378121
04401088,0.5479154301480619,0.6547843840159492
04401088,0.5475396196830421,0.656030442158939
04401088,0.5468226357281921,0.6568643426084787
04401088,0.5461013792609452,0.65768865799538
04401088,0.5454790823211874,0.658627994133941
04401088,0.5448362142003128,0.659538575084588
04401088,0.5442756049788323,0.6605450066616184
04401088,0.5437651155279303,0.6616089486144788
04401088,0.5434693781333001,0.6629316872585769
04401088,0.5429086491358704,0.6639285337729683
04401088,0.5424836601307196,0.6650883263522129
04401088,0.5421543932434428,0.6663631396831169
04401088,0.5415700794996656,0.6673216459469562
04401088,0.5411438813752654,0.6684718534635631
04401088,0.5405030959752328,0.6693536792262949
04401088,0.5398732271488469,0.6702450900516642
04401088,0.5392233877054357,0.6711077456891188
04401088,0.5386612787991001,0.6720758370155956
04401088,0.5380483094749106,0.6729768329036033
04401088,0.5374460115430189,0.6738874138542496
04401088,0.5367780506031813,0.6747117292411512
04401088,0.536120978845437,0.6755456296906909
04401088,0.5355202452498026,0.6764466255786988
04401088,0.5350511327938716,0.6775105675315596
04401088,0.5345390017367665,0.6785169991085903
04401088,0.534164952957749,0.6796959618131112
04401088,0.533905437494364,0.6810187004572079
04401088,0.5336246898402537,0.6823126839133891
04401088,0.5333153856508283,0.6835683271190176
04401088,0.532873288820918,0.6846514391971554
04401088,0.5322919147416049,0.6855524350851635
04401088,0.5316910558240716,0.6864246757852559
04401088,0.5311893581406373,0.6874215222996483
04401088,0.530815667555806,0.6885813148788928
04401088,0.5306354120595614,0.6899903190867346
04401088,0.5302942279549642,0.6911884519165334
04401088,0.5302848003756261,0.6928179125650584
04401088,0.5301583119249944,0.6942940122113693
04401088,0.5297476488112624,0.6953962944147846
04401088,0.529287925696594,0.6964314811797303
04401088,0.5288303609064092,0.6974666679446757
04401088,0.5284764466614947,0.6986360455865581
04401088,0.5278203755678366,0.6994028505976286
04401088,0.5272395303355066,0.7002655062350833
04401088,0.5265965872273023,0.701041896308792
04401088,0.5258991617162178,0.7017416058813946
04401088,0.5254199633069608,0.7027288673331475
04401088,0.5250931295090049,0.7039174151003077
04401088,0.5246322637713831,0.7049238466773379
04401088,0.5243300950144121,0.7061411496324138
04401088,0.5241287244013978,0.7074926434644251
04401088,0.5237015678245286,0.7085374152920089
04401088,0.5236085782546621,0.7100326850635961
04401088,0.5234102272967691,0.7113841788956091
04401088,0.5229383619476501,0.7123618552847248
04401088,0.5225388400974436,0.7134353823002237
04401088,0.5219450009105809,0.7142405275618481
04401088,0.5216473663244546,0.7154482454542841
04401088,0.5214626391096981,0.7168093243489333
04401088,0.5211465544230682,0.7179882870534562
04401088,0.5211512029876855,0.719608162639343
04401088,0.5212250919442308,0.7213238888516138
04401088,0.5210153140203446,0.722646627495711
04401088,0.5206961462348395,0.7238160051375934
04401088,0.5203508771929819,0.7249470425289224
04401088,0.5200071392776972,0.7260780799202512
04401088,0.5194183402284984,0.7268640550565988
04401088,0.5188868157928914,0.727726710694053
04401088,0.5182485236153352,0.7284360053292938
04401088,0.5177014935528865,0.7292699057788324
04401088,0.5172111781000488,0.7301804867294794
04401088,0.516614615441938,0.7309377066779124
04401088,0.516040937174686,0.7317236818142602
04401088,0.5155641892119772,0.7326438478275438
04401088,0.5152308520662259,0.7337653001562358
04401088,0.5149392557571042,0.7349442628607582
04401088,0.5146355192794819,0.7361040554400015
04401088,0.514426709640319,0.7373980388961825
04401088,0.5137784242553647,0.7380594082182313
04401088,0.5134125636672323,0.7391233501710922
04401088,0.5132010789407255,0.7404077485646372
04401088,0.5126855430552704,0.741251234076815
04401088,0.5122317482998592,0.7421809851527386
04401088,0.5119185144599868,0.7433120225440671
04401088,0.5116132007114162,0.7444526449980337
04401088,0.5112960370202396,0.7455740973267253
04401088,0.5108162355040148,0.746455923089456
04401088,0.510561006421039,0.7476636409818942
04401088,0.5106203707332369,0.7493314418809723
04401088,0.5104709141274241,0.7506925207756235
04401088,0.509853786715924,0.7513634751603097
04401088,0.5096286776875597,0.7526095333033009
04401088,0.5095081415080892,0.7540089524485049
04401088,0.5092394500927503,0.755187915153024
04401088,0.5085784313725491,0.7557821890366038
04401088,0.5079780900214331,0.7564627284839295
04401088,0.5074830106753339,0.7572966289334689
04401088,0.5070028011204489,0.7581496995082846
04401088,0.5065565591177753,0.7590506953962938
04401088,0.5059206536656989,0.75966413940515
04401088,0.5054466230936823,0.7605172099799671
04401088,0.505438617682024,0.7620699901273852
04401088,0.5052149418870223,0.7632968781450978
04401088,0.504732600176008,0.7641307785946365
04401088,0.5040626777026603,0.7646771271650249
04401088,0.503508982111442,0.7653960068629035
04401088,0.5030708047018544,0.7662874176882747
04401088,0.5028165210783803,0.767456795330158
04401088,0.5021057645304013,0.7679264633994387
04401088,0.5015917690840292,0.7686932684105099
04401088,0.5010860880854884,0.7694696584842192
04401088,0.5006260473055039,0.7703131439963969
04401088,0.500074601812824,0.7710128535689991
04401088,0.49975492781228065,0.77206721045922
04401088,0.49951702786377755,0.7732461731637409
04401088,0.4990328939643933,0.774041733362727
04401088,0.49843967782122284,0.774664762434222
04401088,0.4979534557361715,0.77545073757057
04401088,0.49762887611184786,0.776485924335517
04401088,0.4971952303589499,0.7773485799729716
04401088,0.4966531651146004,0.7780387044829359
04401088,0.49605217359444503,0.7786329783665155
04401088,0.4954718315009384,0.7792560074380099
04401088,0.4949545943907495,0.7799748871358885
04401088,0.49441510350270096,0.780655426583214
04401088,0.49384137216530516,0.7812784556547092
04401088,0.4933303502321982,0.7819973353525879
04401088,0.4927489001140616,0.7826011942988064
04401088,0.4921636891496308,0.7831954681823862
04401088,0.491706994499383,0.7839910283813715
04401088,0.49120407036743585,0.7847099080792516
04401088,0.4908647771436783,0.7856875844683648
04401088,0.4905566778631796,0.7867131861706723
04401088,0.4900469466764492,0.7874128957432737
04401088,0.4894796380090506,0.7880167546894925
04401088,0.48885508340117556,0.7885247630093267
04401088,0.4881439569173109,0.7888889953895851
04401088,0.48755986242740923,0.7894545140852501
04401088,0.4871552477961864,0.7903075846600659
04401088,0.48675807164971285,0.7911702402975211
04401088,0.48634474802528493,0.7920041407470612
04401088,0.4860563620234869,0.793039327512008
04401088,0.4854934796885264,0.7936240163329497
04401088,0.4849971030099436,0.7943141408429132
04401088,0.48452596530171105,0.7950426056034293
04401088,0.48398080611965244,0.7956464645496484
04401088,0.48345515491515084,0.7962790786837808
04401088,0.4828908160479558,0.7968445973794458
04401088,0.482374972460894,0.7974867965762172
04401088,0.4817453198692163,0.7979372945202216
04401088,0.48109491243473046,0.7983494522136719
04401088,0.4805334071293908,0.7989053858466993
04401088,0.47996823460356525,0.799451734417087
04401088,0.47938792741977093,0.7999693277995596
04401088,0.4790907006077293,0.8009565892513127
04401088,0.4787774045312259,0.8019150955151509
04401088,0.4785966435515738,0.8030940582196706
04401088,0.4783025161213073,0.8040813196714239
04401088,0.4779582498634127,0.8049823155594314
04401088,0.4773084897889618,0.8053657180649668
04401088,0.4768142074643625,0.806007917261738
04401088,0.4762594732880156,0.806544680769488
04401088,0.47570111409911664,0.8070718592145992
04401088,0.4750996746124397,0.8075223571586034
04401088,0.47462426118772766,0.8081837264806513
04401088,0.47412809808229334,0.8088067555521465
04401088,0.4736505586216183,0.8094585398115564
04401088,0.4731131626534687,0.8100048883819434
04401088,0.47263917917537446,0.8106566726413541
04401088,0.47204418040331303,0.8110975855227202
04401088,0.471417912109941,0.8114809880282556
04401088,0.4707772176242712,0.8118356353458757
04401088,0.4701832062762862,0.8122669631646029
04401088,0.46968547328544435,0.8128612370481829
04401088,0.4692171605484306,0.8135034362449549
04401088,0.468739480030685,0.8141264653164496
04401088,0.46824697288542677,0.8147207392000295
04401088,0.4677947087968589,0.8153821085220774
04401088,0.4673605164350182,0.8160722330320411
04401088,0.4669223814351085,0.8167527724793662
04401088,0.4664803246945043,0.8174237268640536
04401088,0.4660016053204901,0.8180275858102718
04401088,0.4655790781842762,0.8187272953828745
04401088,0.46518524161121305,0.819474930268668
04401088,0.4647982184563568,0.8202321502171006
04401088,0.4644017068528949,0.8209702000402564
04401088,0.4640390569183142,0.8217657602392416
04401088,0.4637154944645255,0.822628415876696
04401088,0.4633445162403851,0.8234048059504054
04401088,0.46292098532776865,0.8240853453977304
04401088,0.46243980048159544,0.8246604491560338
04401088,0.46243245998572774,0.826079038426516
04401088,0.4620019925653748,0.8267404077485642
04401088,0.46164787158386744,0.8275359679475502
04401088,0.46125226860254137,0.8282548476454288
04401088,0.4608473700196628,0.8289545572180316
04401088,0.46051833647186424,0.8297884576675704
04401088,0.4600736024300491,0.8304114867390657
04401088,0.4596940073794483,0.8311495365622211
04401088,0.45932629462041147,0.8319067565106547
04401088,0.4588964380435127,0.8325489557074254
04401088,0.4585155141586812,0.8332774204679423
04401088,0.45840967966133794,0.8345043084856549
04401088,0.4579940813784177,0.8351656778077025
04401088,0.45760612898147585,0.8358749724429434
04401088,0.4571566270109445,0.836469246326523
04401088,0.45654652330348955,0.8367663832683128
04401088,0.4559959068388161,0.8371689558991252
04401088,0.4554732046992111,0.8376194538431292
04401088,0.455071935895101,0.8382904082278153
04401088,0.45467720821991925,0.8389709476751419
04401088,0.4540971109417061,0.8393064248674854
04401088,0.453726042432463,0.8400253045653635
04401088,0.45335104431017653,0.8407345992006048
04401088,0.4529927760577924,0.8414726490237595
04401088,0.45262539729965195,0.8421915287216396
04401088,0.45224895343694516,0.8428912382942405
04401088,0.45189942958068263,0.8436388731800348
04401088,0.45152543415414226,0.8443385827526367
04401088,0.4511577923905529,0.8450478773878782
